"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","exposure","freq_lambda","claims","sev_mu","total_loss","severity","pure_premium"
1682,"Retail","Light_Truck","Suburban",26,5,54,0.863055249210447,0.0901029680175707,0,6300,0,NA,0
1683,"Healthcare","Cargo_Van","Rural",12,26,50,0.69367880851496,0.0445758002351713,0,6160,0,NA,0
1684,"Logistics","Cargo_Van","Rural",50,29,68,0.60094320261851,0.0824494073992595,0,8400,0,NA,0
1685,"Logistics","Cargo_Van","Urban",43,27,22,0.84255001344718,0.235324218755797,0,12600,0,NA,0
1686,"Construction","Cargo_Van","Suburban",49,5,65,0.981227523298003,0.177307813459949,0,9800,0,NA,0
1687,"Retail","Light_Truck","Suburban",48,24,27,0.553498485824093,0.0687445119393524,0,6300,0,NA,0
1688,"Retail","Cargo_Van","Urban",23,37,43,0.595277672866359,0.100899565550848,0,8400,0,NA,0
1689,"Professional","Light_Truck","Urban",10,16,32,0.54683364671655,0.051675779614714,0,6804,0,NA,0
1690,"Healthcare","Box_Truck","Rural",34,17,54,0.66877839260269,0.073142955242171,0,9240,0,NA,0
1691,"Retail","Light_Truck","Rural",44,27,53,0.695785823860206,0.0587382392502786,0,5040,0,NA,0
1692,"Construction","Delivery_Truck","Suburban",3,22,62,0.950868123560213,0.149447942979959,0,12740,0,NA,0
1693,"Logistics","Delivery_Truck","Suburban",26,33,51,0.512049109907821,0.108103808083739,0,13650,0,NA,0
1694,"Healthcare","Light_Truck","Urban",33,20,56,0.842609348823316,0.125923754134901,0,8316,0,NA,0
1695,"Healthcare","Light_Truck","Urban",45,16,24,0.881402266793884,0.144572006810867,1,8316,14752.9316596002,14752.9316596002,16738.0232788194
1696,"Professional","Light_Truck","Suburban",14,4,47,0.863271806505509,0.0565615687622409,0,5670,0,NA,0
1697,"Healthcare","Light_Truck","Suburban",20,2,45,0.703827574267052,0.0627110368671944,1,6930,7127.27648860585,7127.27648860585,10126.4524852241
1698,"Professional","Light_Truck","Urban",33,20,50,0.82299718784634,0.0956610781293194,0,6804,0,NA,0
1699,"Retail","Cargo_Van","Suburban",31,8,30,0.669099016813561,0.0809609810344409,0,7000,0,NA,0
1700,"Construction","Cargo_Van","Urban",46,34,27,0.545662433025427,0.144709677238343,0,11760,0,NA,0
1701,"Professional","Delivery_Truck","Suburban",25,8,55,0.82188439485617,0.0860102019216982,0,8190,0,NA,0
1702,"Construction","Cargo_Van","Rural",15,16,55,0.968573721940629,0.0925472191314271,0,7840,0,NA,0
1703,"Retail","Light_Truck","Rural",28,39,58,0.502894369186834,0.0373851674053492,0,5040,0,NA,0
1704,"Healthcare","Light_Truck","Suburban",30,10,57,0.801193548133597,0.0778760128785856,0,6930,0,NA,0
1705,"Professional","Box_Truck","Urban",50,5,52,0.649623200995848,0.133692454764945,0,11340,0,NA,0
1706,"Professional","Light_Truck","Suburban",40,5,27,0.996076648239978,0.0815786774908542,1,5670,19663.6604427327,19663.6604427327,19741.1117683338
1707,"Construction","Delivery_Truck","Suburban",49,40,39,0.656016462482512,0.154104827201767,1,12740,2119.42674992698,2119.42674992698,3230.75238372312
1708,"Retail","Cargo_Van","Urban",2,36,58,0.692139840684831,0.0955152980145067,0,8400,0,NA,0
1709,"Healthcare","Light_Truck","Suburban",46,22,45,0.991842759540305,0.10926139839096,0,6930,0,NA,0
1710,"Retail","Cargo_Van","Urban",34,12,67,0.919703770661727,0.171064901343081,0,8400,0,NA,0
1711,"Logistics","Light_Truck","Urban",32,21,61,0.624723784974776,0.144048810339484,0,11340,0,NA,0
1712,"Construction","Light_Truck","Urban",18,32,42,0.787895009154454,0.149337620035135,2,10584,6735.41024171689,3367.70512085844,8548.61391868079
1713,"Construction","Cargo_Van","Urban",25,15,35,0.706194373313338,0.158364088215516,0,11760,0,NA,0
1714,"Healthcare","Delivery_Truck","Urban",24,30,64,0.711203455575742,0.142290475357039,0,12012,0,NA,0
1715,"Logistics","Cargo_Van","Suburban",31,28,62,0.968168434686959,0.164007732835971,0,10500,0,NA,0
1716,"Healthcare","Box_Truck","Urban",9,27,51,0.500009102746844,0.093556703214962,0,13860,0,NA,0
1717,"Retail","Light_Truck","Suburban",11,35,65,0.82188701373525,0.0747095295485342,0,6300,0,NA,0
1718,"Retail","Cargo_Van","Suburban",30,40,37,0.503530669026077,0.0604236802831292,1,7000,861.806074054117,861.806074054117,1711.5264810404
1719,"Healthcare","Light_Truck","Urban",41,1,38,0.968416116666049,0.154137951209152,0,8316,0,NA,0
1720,"Construction","Light_Truck","Rural",50,27,23,0.938717523124069,0.107633351201406,0,7056,0,NA,0
1721,"Professional","Box_Truck","Urban",11,2,26,0.501421065535396,0.0744459856000403,0,11340,0,NA,0
1722,"Logistics","Cargo_Van","Urban",48,2,67,0.741690971306525,0.214942043484631,1,12600,3688.70200483801,3688.70200483801,4973.36781428009
1723,"Retail","Delivery_Truck","Urban",30,25,60,0.756206617457792,0.176952348485123,0,10920,0,NA,0
1724,"Logistics","Light_Truck","Rural",26,30,69,0.64730985998176,0.0662275663944539,0,7560,0,NA,0
1725,"Construction","Box_Truck","Suburban",24,18,36,0.572291146614589,0.118738967099595,0,14700,0,NA,0
1726,"Professional","Light_Truck","Urban",47,24,66,0.53883030929137,0.0697596659924073,0,6804,0,NA,0
1727,"Construction","Light_Truck","Rural",6,19,27,0.82270180771593,0.0646841069298573,0,7056,0,NA,0
1728,"Professional","Box_Truck","Suburban",16,17,26,0.769205220043659,0.0799050382581353,0,9450,0,NA,0
1729,"Logistics","Light_Truck","Urban",39,38,47,0.561756843933836,0.136961936119508,0,11340,0,NA,0
1730,"Construction","Light_Truck","Urban",28,29,22,0.673964065033942,0.139571218227879,0,10584,0,NA,0
1731,"Healthcare","Light_Truck","Urban",46,9,21,0.935739373788238,0.154621574124768,1,8316,5761.24006080135,5761.24006080135,6156.88537020475
1732,"Logistics","Light_Truck","Urban",6,29,63,0.517302730469964,0.0938594074164704,0,11340,0,NA,0
1733,"Construction","Cargo_Van","Urban",27,10,40,0.938296395004727,0.214072322520328,0,11760,0,NA,0
1734,"Healthcare","Delivery_Truck","Urban",16,17,43,0.55722641129978,0.103660829294098,0,12012,0,NA,0
1735,"Healthcare","Cargo_Van","Urban",35,40,51,0.99083951395005,0.167204167979071,0,9240,0,NA,0
1736,"Retail","Light_Truck","Suburban",9,2,51,0.936178255127743,0.0834134825318819,0,6300,0,NA,0
1737,"Logistics","Box_Truck","Urban",36,32,37,0.92286672082264,0.341866748061539,0,18900,0,NA,0
1738,"Professional","Cargo_Van","Urban",5,10,54,0.540139921242371,0.0538789571439265,0,7560,0,NA,0
1739,"Healthcare","Light_Truck","Urban",44,24,45,0.723335590562783,0.117766267499527,0,8316,0,NA,0
1740,"Healthcare","Cargo_Van","Urban",4,27,60,0.859861541539431,0.109116429621354,0,9240,0,NA,0
1741,"Construction","Cargo_Van","Urban",1,1,29,0.76172070519533,0.135167339136911,0,11760,0,NA,0
1742,"Healthcare","Light_Truck","Rural",50,38,58,0.901208311319351,0.0715379157525301,0,5544,0,NA,0
1743,"Retail","Light_Truck","Suburban",5,32,31,0.535778866382316,0.045809093075688,1,6300,2180.67674922521,2180.67674922521,4070.1059449201
1744,"Construction","Light_Truck","Rural",36,3,24,0.696630039485171,0.0718880402946328,0,7056,0,NA,0
1745,"Construction","Cargo_Van","Suburban",11,28,50,0.63806286919862,0.0837776547257788,0,9800,0,NA,0
1746,"Construction","Delivery_Truck","Rural",9,2,24,0.610380424303003,0.0714859241530948,0,10192,0,NA,0
1747,"Professional","Light_Truck","Urban",11,33,39,0.887743855360895,0.0847307122749207,0,6804,0,NA,0
1748,"Professional","Light_Truck","Suburban",17,34,32,0.944692243123427,0.0636817041089502,1,5670,5378.06093203649,5378.06093203649,5692.92377616551
1749,"Healthcare","Light_Truck","Urban",28,5,44,0.980161373037845,0.140525736052436,0,8316,0,NA,0
1750,"Logistics","Cargo_Van","Urban",45,33,45,0.516979851410724,0.14656378787494,0,12600,0,NA,0
1751,"Healthcare","Cargo_Van","Suburban",12,38,60,0.953559371177107,0.0875367502740584,0,7700,0,NA,0
1752,"Professional","Cargo_Van","Urban",35,16,57,0.605061176931486,0.0794142794722575,0,7560,0,NA,0
1753,"Professional","Light_Truck","Urban",6,17,24,0.727224985486828,0.065973850683365,0,6804,0,NA,0
1754,"Retail","Delivery_Truck","Urban",1,8,23,0.844870717963204,0.149922308902571,2,10920,15250.4530556225,7625.22652781123,18050.6351224811
1755,"Healthcare","Light_Truck","Suburban",13,26,45,0.837390879052691,0.069863521039366,0,6930,0,NA,0
1756,"Retail","Cargo_Van","Rural",5,16,62,0.95464016601909,0.0634835710402694,0,5600,0,NA,0
1757,"Healthcare","Cargo_Van","Suburban",12,40,53,0.719828234403394,0.0660802319182316,0,7700,0,NA,0
1758,"Logistics","Light_Truck","Urban",40,14,52,0.96827783586923,0.23790586427307,0,11340,0,NA,0
1759,"Logistics","Delivery_Truck","Suburban",42,38,40,0.853392050717957,0.205018906264482,0,13650,0,NA,0
1760,"Healthcare","Box_Truck","Suburban",27,25,51,0.976320426329039,0.143929157249427,0,11550,0,NA,0
1761,"Professional","Delivery_Truck","Urban",34,27,68,0.967416249681264,0.163744874421051,0,9828,0,NA,0
1762,"Construction","Cargo_Van","Rural",4,31,48,0.589883521548472,0.0504586364332563,0,7840,0,NA,0
1763,"Construction","Cargo_Van","Suburban",7,35,43,0.904529920546338,0.114061222980893,1,9800,15975.3193715553,15975.3193715553,17661.4603991277
1764,"Retail","Delivery_Truck","Urban",42,12,32,0.993530418840237,0.255734729809477,0,10920,0,NA,0
1765,"Logistics","Cargo_Van","Suburban",19,9,32,0.727929085725918,0.111081978481775,0,10500,0,NA,0
1766,"Healthcare","Cargo_Van","Rural",18,4,36,0.510862231836654,0.034759066254166,0,6160,0,NA,0
1767,"Healthcare","Light_Truck","Rural",18,17,29,0.84280666988343,0.0516101092369817,0,5544,0,NA,0
1768,"Logistics","Cargo_Van","Suburban",26,18,58,0.700068270671181,0.113691087157,0,10500,0,NA,0
1769,"Professional","Cargo_Van","Rural",21,29,63,0.777632910641842,0.0422954540098098,0,5040,0,NA,0
1770,"Healthcare","Light_Truck","Rural",11,5,43,0.714859200641513,0.0409378418431375,0,5544,0,NA,0
1771,"Professional","Delivery_Truck","Urban",7,39,48,0.900120085920207,0.119180399976265,0,9828,0,NA,0
1772,"Retail","Light_Truck","Suburban",21,35,43,0.818696094327606,0.0817877398233279,0,6300,0,NA,0
1773,"Construction","Light_Truck","Rural",34,3,58,0.970156822353601,0.0985252462509423,0,7056,0,NA,0
1774,"Retail","Delivery_Truck","Suburban",14,23,55,0.559969797730446,0.0757079166531563,0,9100,0,NA,0
1775,"Logistics","Delivery_Truck","Urban",29,8,40,0.772081247065216,0.250826034734077,0,16380,0,NA,0
1776,"Retail","Light_Truck","Rural",16,22,53,0.76808346749749,0.0512926139594824,0,5040,0,NA,0
1777,"Construction","Light_Truck","Suburban",42,19,55,0.695886680623516,0.107472738955496,0,8820,0,NA,0
1778,"Logistics","Cargo_Van","Suburban",1,23,43,0.509172211168334,0.0648685397028457,0,10500,0,NA,0
1779,"Professional","Cargo_Van","Suburban",8,21,36,0.518569420091808,0.035573862218298,0,6300,0,NA,0
1780,"Retail","Delivery_Truck","Suburban",5,3,45,0.993732066592202,0.122725910224137,0,9100,0,NA,0
1781,"Construction","Light_Truck","Rural",26,7,53,0.6322204900207,0.0600634754339266,0,7056,0,NA,0
1782,"Logistics","Light_Truck","Suburban",13,39,40,0.723597790347412,0.0939085212312872,0,9450,0,NA,0
1783,"Professional","Cargo_Van","Suburban",31,37,24,0.532640587422065,0.0451146577546489,0,6300,0,NA,0
1784,"Retail","Delivery_Truck","Rural",9,12,45,0.811187713989057,0.0730799011532741,0,7280,0,NA,0
1785,"Construction","Box_Truck","Suburban",20,38,68,0.570246087037958,0.114163266624999,0,14700,0,NA,0
1786,"Construction","Light_Truck","Urban",31,39,23,0.848606809042394,0.180205898934198,0,10584,0,NA,0
1787,"Healthcare","Cargo_Van","Urban",14,17,42,0.866080950479954,0.121597765447386,0,9240,0,NA,0
1788,"Logistics","Light_Truck","Urban",25,20,29,0.850903824320994,0.184943946216168,0,11340,0,NA,0
1789,"Professional","Light_Truck","Urban",2,21,61,0.514424381195568,0.0447240557011426,0,6804,0,NA,0
1790,"Professional","Light_Truck","Suburban",40,27,46,0.937969758408144,0.076819723213627,0,5670,0,NA,0
1791,"Construction","Box_Truck","Rural",38,33,65,0.855898645007983,0.139573103838742,0,11760,0,NA,0
1792,"Construction","Delivery_Truck","Suburban",27,9,49,0.766900618444197,0.151639259284971,0,12740,0,NA,0
1793,"Retail","Light_Truck","Suburban",34,28,60,0.790579451946542,0.0882286668372341,0,6300,0,NA,0
1794,"Professional","Box_Truck","Suburban",47,28,46,0.849456601426937,0.114048043307581,0,9450,0,NA,0
1795,"Logistics","Light_Truck","Urban",25,25,49,0.779566025012173,0.169438675536396,0,11340,0,NA,0
1796,"Logistics","Box_Truck","Rural",34,27,35,0.912099963868968,0.1551737426531,1,12600,5697.9648841891,5697.9648841891,6247.08377360233
1797,"Retail","Light_Truck","Rural",35,33,41,0.556611096952111,0.0438331238849787,0,5040,0,NA,0
1798,"Healthcare","Delivery_Truck","Urban",3,27,23,0.732905976707116,0.119621248988252,0,12012,0,NA,0
1799,"Retail","Light_Truck","Suburban",30,15,44,0.615196610684507,0.0664412339539267,0,6300,0,NA,0
1800,"Retail","Light_Truck","Suburban",38,14,58,0.57498773036059,0.06623858653754,0,6300,0,NA,0
1801,"Construction","Cargo_Van","Suburban",21,7,23,0.743713197764009,0.107317814437347,0,9800,0,NA,0
1802,"Professional","Delivery_Truck","Urban",44,33,61,0.510324979783036,0.0933435420521151,0,9828,0,NA,0
1803,"Construction","Cargo_Van","Urban",2,28,59,0.908495022216812,0.162984006985696,0,11760,0,NA,0
1804,"Professional","Box_Truck","Urban",10,15,52,0.979642265010625,0.144007412956562,0,11340,0,NA,0
1805,"Retail","Light_Truck","Suburban",36,17,65,0.630554317962378,0.0715048596569337,0,6300,0,NA,0
1806,"Construction","Cargo_Van","Urban",26,3,63,0.874252451816574,0.197755904600909,0,11760,0,NA,0
1807,"Healthcare","Delivery_Truck","Rural",33,20,33,0.51224105944857,0.0516016276056706,0,8008,0,NA,0
1808,"Retail","Light_Truck","Urban",10,30,65,0.804222571314313,0.108570047127432,0,7560,0,NA,0
1809,"Healthcare","Cargo_Van","Urban",21,3,60,0.540553088649176,0.081001880334079,0,9240,0,NA,0
1810,"Retail","Delivery_Truck","Urban",9,39,24,0.532767325174063,0.102850732124853,0,10920,0,NA,0
1811,"Logistics","Light_Truck","Urban",31,22,51,0.544325884664431,0.124481886563909,0,11340,0,NA,0
1812,"Retail","Cargo_Van","Suburban",24,10,23,0.673923838185146,0.0768273175531067,1,7000,12343.390827585,12343.390827585,18315.7059124445
1813,"Professional","Delivery_Truck","Rural",36,10,28,0.591645716689527,0.0474866685129348,0,6552,0,NA,0
1814,"Professional","Light_Truck","Suburban",31,1,31,0.640238267951645,0.0488053631659539,0,5670,0,NA,0
1815,"Retail","Light_Truck","Suburban",3,2,41,0.542963674408384,0.0454460595479817,0,6300,0,NA,0
1816,"Retail","Light_Truck","Rural",23,40,45,0.897284174570814,0.0638776603876962,1,5040,10594.9366470783,10594.9366470783,11807.7828043117
1817,"Retail","Cargo_Van","Suburban",39,40,63,0.962792837177403,0.124200275995885,0,7000,0,NA,0
1818,"Logistics","Light_Truck","Suburban",50,24,49,0.832371311378665,0.146830299327197,0,9450,0,NA,0
1819,"Retail","Light_Truck","Suburban",31,8,42,0.87722246919293,0.09552952689511,0,6300,0,NA,0
1820,"Construction","Cargo_Van","Suburban",15,1,22,0.571587284910493,0.0780216643902822,0,9800,0,NA,0
1821,"Healthcare","Light_Truck","Urban",28,31,55,0.716873076395132,0.10277809296277,0,8316,0,NA,0
1822,"Logistics","Light_Truck","Rural",2,30,28,0.682803423143923,0.0554054009675905,0,7560,0,NA,0
1823,"Construction","Delivery_Truck","Suburban",47,28,62,0.729838037281297,0.168979400771739,1,12740,10720.3054779253,10720.3054779253,14688.6088834987
1824,"Healthcare","Cargo_Van","Urban",19,33,21,0.91961331537459,0.135321099357371,0,9240,0,NA,0
1825,"Retail","Cargo_Van","Suburban",38,10,62,0.718519314657897,0.0919704722762108,0,7000,0,NA,0
1826,"Healthcare","Delivery_Truck","Urban",45,39,36,0.627305673784576,0.148624396761411,1,12012,6130.28464288036,6130.28464288036,9772.40426648137
1827,"Construction","Cargo_Van","Urban",6,19,64,0.554925336502492,0.103882022993267,0,11760,0,NA,0
1828,"Healthcare","Light_Truck","Rural",30,15,62,0.709308152669109,0.0482613267076062,0,5544,0,NA,0
1829,"Professional","Cargo_Van","Urban",11,29,26,0.526589236804284,0.0558447885630943,0,7560,0,NA,0
1830,"Professional","Delivery_Truck","Suburban",17,1,70,0.618089835508727,0.0601834072834847,0,8190,0,NA,0
1831,"Healthcare","Light_Truck","Suburban",42,24,51,0.679970996221527,0.0727024989160057,0,6930,0,NA,0
1832,"Retail","Cargo_Van","Urban",47,5,34,0.691095660440624,0.142020158220548,0,8400,0,NA,0
1833,"Healthcare","Delivery_Truck","Urban",36,21,29,0.963861000607722,0.213138583064386,1,12012,7200.94962153909,7200.94962153909,7470.94198955953
1834,"Construction","Cargo_Van","Suburban",4,17,39,0.692822922486812,0.0846629611278884,0,9800,0,NA,0
1835,"Construction","Light_Truck","Urban",20,39,58,0.583404397009872,0.112626218842756,0,10584,0,NA,0
1836,"Logistics","Cargo_Van","Suburban",44,7,32,0.508217224269174,0.095341551272897,0,10500,0,NA,0
1837,"Professional","Delivery_Truck","Suburban",44,7,47,0.562792555312626,0.0686269241948216,0,8190,0,NA,0
1838,"Logistics","Light_Truck","Urban",28,32,53,0.540543383569457,0.12055198540366,0,11340,0,NA,0
1839,"Healthcare","Box_Truck","Rural",44,7,58,0.570861855405383,0.0674690209666514,0,9240,0,NA,0
1840,"Professional","Box_Truck","Suburban",13,38,49,0.598095967900008,0.0603718069998268,0,9450,0,NA,0
1841,"Logistics","Cargo_Van","Urban",46,14,64,0.776578025892377,0.221790684194863,0,12600,0,NA,0
1842,"Retail","Cargo_Van","Urban",16,27,46,0.608003638219088,0.0966725784768351,0,8400,0,NA,0
1843,"Logistics","Delivery_Truck","Rural",27,37,60,0.965005346108228,0.1438417668802,0,10920,0,NA,0
1844,"Professional","Box_Truck","Urban",33,2,56,0.895897292299196,0.161987189420618,0,11340,0,NA,0
1845,"Retail","Cargo_Van","Urban",11,20,23,0.522660172311589,0.0791830161052058,1,8400,15992.2536446885,15992.2536446885,30597.804255792
1846,"Construction","Light_Truck","Urban",4,31,38,0.75116868421901,0.12392029783561,1,10584,1790.38409336346,1790.38409336346,2383.46476760399
1847,"Retail","Delivery_Truck","Urban",15,5,63,0.836668383446522,0.171307851510675,0,10920,0,NA,0
1848,"Construction","Cargo_Van","Rural",34,33,29,0.716844105510972,0.0808886888658581,0,7840,0,NA,0
1849,"Professional","Light_Truck","Urban",8,4,52,0.777888503973372,0.072040254352974,0,6804,0,NA,0
1850,"Logistics","Delivery_Truck","Suburban",7,34,21,0.95243830641266,0.168143458614091,0,13650,0,NA,0
1851,"Healthcare","Light_Truck","Suburban",42,40,62,0.869352376204915,0.0929511560638296,0,6930,0,NA,0
1852,"Healthcare","Box_Truck","Urban",7,35,27,0.759963571559638,0.139324121574028,0,13860,0,NA,0
1853,"Retail","Cargo_Van","Urban",40,10,25,0.787811699323356,0.153623281368054,0,8400,0,NA,0
1854,"Construction","Light_Truck","Urban",2,15,35,0.640876743593253,0.103475959020567,0,10584,0,NA,0
1855,"Retail","Cargo_Van","Suburban",7,4,41,0.971999486559071,0.0942839501962299,0,7000,0,NA,0
1856,"Retail","Light_Truck","Suburban",22,17,54,0.828671224880964,0.0835300594680011,0,6300,0,NA,0
1857,"Healthcare","Light_Truck","Urban",18,2,59,0.726756599964574,0.0953650010473514,0,8316,0,NA,0
1858,"Logistics","Light_Truck","Rural",13,8,51,0.763374564005062,0.0693495256416039,0,7560,0,NA,0
1859,"Professional","Light_Truck","Urban",45,34,29,0.810958499554545,0.103458030580671,1,6804,9420.22900827589,9420.22900827589,11616.1665651823
1860,"Healthcare","Delivery_Truck","Suburban",30,27,38,0.812482540379278,0.114072548669251,0,10010,0,NA,0
1861,"Retail","Light_Truck","Urban",34,3,44,0.663748890743591,0.111111564310477,0,7560,0,NA,0
1862,"Professional","Delivery_Truck","Suburban",22,25,70,0.565638697124086,0.0576498960108869,0,8190,0,NA,0
